LOCATION:  P4
TEST TYPE:  All
DATES:   1/01/15 to 11/10/15
Date ,Skid ID ,Skid ID2 ,Line ,Product ,Lot Code ,Test Type ,Prim. Resin ,% ,Sec. Resin ,% ,Additive 1 ,% ,Additive 2 ,% ,Additive 3 ,% ,Array ,Dart Spec ,Dart Offline ,Dart Ratio ,Tear Spec ,MD Tear Offline ,MD Tear Ratio ,TD Tear Offline ,TD Tear Ratio ,Opacity ,Gauge Spec ,Min ,Avg. ,Range ,Low ,Gauge CoV ,Gauge Retest ,QA Tag Number1 ,QA Tag Number2 ,Comment ,Dart 1 Day ,Dart 2 Weeks ,Dart 3 Months ,Tear 1 Day ,Tear 2 Weeks ,Tear 3 Months
2015/06/19 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 170151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00430 ,  1.433 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .490 ,    .650 ,      ,         ,         ,         , 20459392-93 102871-70     ,      ,      ,      ,       ,       ,
2015/06/20 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 171154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0208 ,   .565 , 00300 , 00444 ,  1.480 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .340 ,    .670 ,      ,         ,         ,         , 20459379/80  QA 102993/92 ,      ,      ,      ,       ,       ,
2015/06/21 , 0020495277 , 0020495276 , 436  , DSRS913W-1      , 172154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00439 ,  1.463 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .280 ,    .700 ,      ,         ,         ,         , 20495277/76               ,      ,      ,      ,       ,       ,
2015/06/21 , 0020495284 , 0020495283 , 436  , DSRS913W-1      , 172152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0508 ,  1.380 , 00300 , 00374 ,  1.246 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .480 ,    .660 ,      ,         ,         ,         , S20495284-83              ,      ,      ,      ,       ,       ,
2015/06/22 , 0020495269 , 0020495270 , 436  , DSRS913W-1      , 173154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0484 ,  1.315 , 00300 , 00430 ,  1.433 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .270 ,    .720 ,      ,         ,         ,         , 20495269-70               ,      ,      ,      ,       ,       ,
2015/06/22 , 0020495267 , 0020495268 , 436  , DSRS913W-1      , 173154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0502 ,  1.364 , 00300 , 00387 ,  1.290 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .320 ,    .700 ,      ,         ,         ,         , 20495267-68               ,      ,      ,      ,       ,       ,
2015/06/22 , 0020495272 , 0020495273 , 436  , DSRS913W-1      , 173152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00426 ,  1.420 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .330 ,    .660 ,      ,         ,         ,         , ID 20495272-73            ,      ,      ,      ,       ,       ,
2015/06/23 , 0020507380 , 0020507381 , 436  , DSRS913W-1      , 174154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0424 ,  1.152 , 00300 , 00486 ,  1.620 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,         ,    .430 ,    .630 ,      ,         ,         ,         , 20507380/81               ,      ,      ,      ,       ,       ,
2015/06/23 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 174152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0436 ,  1.184 , 00300 , 00395 ,  1.316 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,         ,    .330 ,    .700 ,      ,         ,         ,         , S2095264-65               ,      ,      ,      ,       ,       ,
2015/06/24 , 0020507369 , 0020507368 , 436  , DSRS913W-1      , 175153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0424 ,  1.152 , 00300 , 00462 ,  1.540 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,         ,    .310 ,    .690 ,      ,         ,         ,         , 20507369-68               ,      ,      ,      ,       ,       ,
2015/06/24 , 0020507376 , 0020507375 , 436  , DSRS913W-1      , 175151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00511 ,  1.703 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,         ,    .340 ,    .710 ,      ,         ,         ,         , ID 20507376-75            ,      ,      ,      ,       ,       ,
2015/06/25 , 0020507361 , 0020507360 , 436  , DSRS913W-1      , 176153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0424 ,  1.152 , 00300 , 00467 ,  1.556 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,         ,    .320 ,    .710 ,      ,         ,         ,         , 20507361-60               ,      ,      ,      ,       ,       ,
2015/06/25 , 0020507364 , 0020507365 , 436  , DSRS913W-1      , 176151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0466 ,  1.266 , 00300 , 00476 ,  1.586 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,         ,    .320 ,    .740 ,      ,         ,         ,         , ID 20507364-65            ,      ,      ,      ,       ,       ,
2015/06/26 , 0020523365 , 0020523364 , 436  , DSRS913W-1      , 177153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0484 ,  1.315 , 00300 , 00374 ,  1.246 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .370 ,    .690 ,      ,         ,         ,         , 20523365-64               ,      ,      ,      ,       ,       ,
2015/06/26 , 0020507355 , 0020507356 , 436  , DSRS913W-1      , 177151     , A , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0460 ,  1.250 , 00300 , 00448 ,  1.493 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .290 ,    .690 ,      ,         ,         ,         , 20507355-56               ,      ,      ,  544 ,       ,       ,
2015/06/27 , 0020523355 , 0020523354 , 436  , DSRS913W-1      , 178153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0532 ,  1.445 , 00300 , 00381 ,  1.270 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .920 ,    .320 ,    .740 ,      ,         ,         ,         , 20523355/54               ,      ,      ,      ,       ,       ,
2015/06/27 , 0020523358 , 0020523359 , 436  , DSRS913W-1      , 178151     , A , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0490 ,  1.331 , 00300 , 00380 ,  1.266 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .840 ,    .350 ,    .710 ,      ,         ,         ,         , 20523358-59               ,      ,      ,  490 ,       ,       ,
2015/06/28 , 0020523346 , 0020523347 , 436  , DSRS913W-1      , 179154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0490 ,  1.331 , 00300 , 00486 ,  1.620 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .360 ,    .740 ,      ,         ,         ,         , 20523346-47               ,      ,      ,      ,       ,       ,
2015/06/28 , 0020523350 , 0020523351 , 436  , DSRS913W-1      , 179152     , A , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0448 ,  1.217 , 00300 , 00438 ,  1.460 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .410 ,    .660 ,      ,         ,         ,         , ID 20523350-51            ,      ,      ,  538 ,       ,       ,
2015/06/29 , 0020523339 , 0020523338 , 436  , DSRS913W-1      , 180154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0460 ,  1.250 , 00300 , 00471 ,  1.570 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .370 ,    .700 ,      ,         ,         ,         , 20523339/38               ,      ,      ,      ,       ,       ,
2015/06/29 , 0020523342 , 0020523343 , 436  , DSRS913W-1      , 180152     , A , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00315 ,  1.050 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .470 ,    .690 ,      ,         ,         ,         , S20523342-43              ,      ,      ,  532 ,       ,       ,
2015/06/30 , 0020541407 , 0020541408 , 436  , DSRS913W-1      , 181154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0436 ,  1.184 , 00300 , 00391 ,  1.303 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .900 ,    .350 ,    .720 ,      ,         ,         ,         , 20541407-08               ,      ,      ,      ,       ,       ,
2015/06/30 , 0020523334 , 0020523335 , 436  , DSRS913W-1      , 181152     , A , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00350 ,  1.166 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .450 ,    .720 ,      ,         ,         ,         , ID 20523334-35            ,      ,      ,  436 ,       ,       ,   456
2015/07/01 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 182154     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0406 ,  1.103 , 00300 , 00396 ,  1.320 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .340 ,    .670 ,      ,         ,         ,         , 20546400/399              ,      ,      ,      ,       ,       ,
2015/07/01 , 0020541403 , 0020541404 , 436  , DSRS913W-1      , 182152     , A , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0460 ,  1.250 , 00300 , 00368 ,  1.226 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .440 ,    .690 ,      ,         ,         ,         , S20541403-04              ,      ,      ,  454 ,       ,       ,   460
2015/07/02 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 183153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00469 ,  1.563 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .360 ,    .680 ,      ,         ,         ,         , SK 20546392/1             ,      ,      ,      ,       ,       ,
2015/07/02 , 0020546396 , 0020546395 , 436  , DSRS913W-1      , 183151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0430 ,  1.168 , 00300 , 00398 ,  1.326 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .880 ,    .400 ,    .680 ,      ,         ,         ,         , ID 20546396-95            ,      ,      ,      ,       ,       ,
2015/07/03 , 0020546383 , 0020546384 , 436  , DSRS913W-1      , 184153     ,   ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0580 ,  1.576 , 00300 , 00381 ,  1.270 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .870 ,    .370 ,    .710 ,      ,         ,         ,         , 20546383/84               ,      ,      ,      ,       ,       ,
2015/07/03 , 0020546388 , 0020546387 , 436  , DSRS913W-1      , 184151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0454 ,  1.233 , 00300 , 00352 ,  1.173 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .380 ,    .710 ,      ,         ,         ,         , ID 20546388-87            ,      ,      ,      ,       ,       ,
2015/07/04 , 0020546374 , 0020546373 , 436  , DSRS913W-1      , 185153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0484 ,  1.315 , 00300 , 00495 ,  1.650 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .330 ,    .680 ,      ,         ,         ,         , 20546374-73               ,      ,      ,      ,       ,       ,
2015/07/04 , 0020546378 , 0020546377 , 436  , DSRS913W-1      , 185151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0478 ,  1.298 , 00300 , 00543 ,  1.810 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .330 ,    .660 ,      ,         ,         ,         , 20546378-77               ,      ,      ,      ,       ,       ,
2015/07/05 , 0020546366 , 0020546365 , 436  , DSRS913W-1      , 186153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0520 ,  1.413 , 00300 , 00428 ,  1.426 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .830 ,    .310 ,    .680 ,      ,         ,         ,         , 20546366/65               ,      ,      ,      ,       ,       ,
2015/07/05 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 186151     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0472 ,  1.282 , 00300 , 00377 ,  1.256 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .480 ,    .600 ,      ,         ,         ,         , 20546369-70 103597-98     ,      ,      ,      ,       ,       ,
2015/07/06 , 0020546359 , 0020546360 , 436  , DSRS913W-1      , 187152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0562 ,  1.527 , 00300 , 00423 ,  1.410 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .860 ,    .340 ,    .730 ,      ,         ,         ,         , ID 20546359-60            ,      ,      ,      ,       ,       ,
2015/07/07 , 0000000000 , 0000000000 , 436  , DSRS913W-1      , 187153     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0496 ,  1.347 , 00300 , 00390 ,  1.300 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .850 ,    .430 ,    .680 ,      ,         ,         ,         , 20576267-8                ,      ,      ,      ,       ,       ,
2015/07/07 , 0020576266 , 0020576265 , 436  , DSRS913W-1      , 188152     ,   , 60901.46        ,  97.00 , C012            ,   3.00 ,                 ,        ,                 ,        ,                 ,        ,    , 00368 , 0460 ,  1.250 , 00300 , 00431 ,  1.436 , 00000 ,   .000 ,         ,    .9000 ,    .7200 ,    .820 ,    .340 ,    .620 ,      ,         ,         ,         , S20576266-65              ,      ,      ,      ,       ,       ,
